"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1600000US0606000","Berkeley city, California","120223","50","105658","1027","62124","1518","8556","982","159","79","24753","1292","133","90","1141","448","8792","702","1043","312","7749","586","14565","1028","3761","546","369","247","663","364","161","107","50","51","4828","678","4733","592","3263","512","1470","354",
"1600000US0606028","Bermuda Dunes CDP, California","8074","911","5110","692","4443","707","41","52","14","22","338","245","0","19","16","28","258","175","79","118","179","124","2964","652","628","341","0","19","18","28","0","19","0","19","645","329","1673","624","1574","630","99","110",
"1600000US0606070","Berry Creek CDP, California","793","255","732","250","675","243","0","14","17","15","0","14","4","7","9","17","27","21","4","5","23","19","61","40","35","35","0","14","9","13","0","14","0","14","8","10","9","10","9","10","0","14",
"1600000US0606150","Bertsch-Oceanview CDP, California","2197","401","1656","285","1293","234","0","14","133","81","0","14","0","14","131","129","99","60","0","14","99","60","541","317","66","70","0","14","28","44","0","14","0","14","351","317","96","80","96","80","0","14",
"1600000US0606210","Bethel Island CDP, California","2144","730","1599","666","1443","615","0","14","0","14","119","101","37","61","0","14","0","14","0","14","0","14","545","478","0","14","0","14","0","14","26","41","0","14","449","489","70","108","70","108","0","14",
"1600000US0606308","Beverly Hills city, California","31955","27","29964","458","23552","1077","605","275","45","63","3799","976","0","29","351","215","1612","455","260","199","1352","436","1991","460","674","236","12","19","0","29","0","29","0","29","572","289","733","299","638","293","95","64",
"1600000US0606336","Bieber CDP, California","308","178","288","185","275","186","0","14","1","9","12","18","0","14","0","14","0","14","0","14","0","14","20","22","7","10","0","14","0","14","0","14","0","14","0","14","13","21","13","21","0","14",
"1600000US0606406","Big Bear City CDP, California","12493","1263","9549","1110","8730","1097","116","149","73","94","114","112","57","70","4","7","455","234","71","58","384","216","2944","838","1347","620","1","2","167","118","0","21","0","21","430","215","999","362","965","352","34","55",
"1600000US0606434","Big Bear Lake city, California","5038","21","3766","351","3413","372","20","30","9","15","125","118","0","19","27","33","172","78","107","67","65","42","1272","354","317","232","12","17","19","3","0","19","0","19","134","106","790","325","727","318","63","75",
"1600000US0606475","Big Bend CDP, California","132","113","124","105","111","104","5","10","0","14","2","6","0","14","2","4","4","5","1","2","3","5","8","11","8","11","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0606518","Big Creek CDP, California","83","61","77","63","67","57","0","14","10","16","0","14","0","14","0","14","0","14","0","14","0","14","6","9","6","9","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0606560","Biggs city, California","2254","689","1635","620","1453","573","0","14","0","14","15","32","0","14","60","100","107","70","14","23","93","67","619","249","255","168","0","14","0","14","0","14","0","14","75","85","289","154","176","105","113","115",
"1600000US0606567","Big Lagoon CDP, California","115","61","98","46","85","41","0","14","0","14","0","14","0","14","0","14","13","21","0","14","13","21","17","23","0","14","0","14","0","14","0","14","0","14","0","14","17","23","0","14","17","23",
"1600000US0606616","Big Pine CDP, California","1464","250","1243","228","842","192","0","14","301","78","14","16","3","5","0","14","83","42","18","25","65","37","221","110","56","46","0","14","4","5","0","14","0","14","145","95","16","15","3","6","13","13",
"1600000US0606635","Big River CDP, California","1025","183","879","163","834","161","0","14","16","23","0","14","0","14","0","14","29","23","14","16","15","16","146","57","41","35","0","14","9","13","0","14","0","14","25","31","71","30","63","29","8","10",
"1600000US0606728","Biola CDP, California","1163","379","188","191","33","42","51","85","0","14","104","165","0","14","0","14","0","14","0","14","0","14","975","372","160","149","0","14","12","20","0","14","0","14","196","200","607","345","607","345","0","14",
"1600000US0606798","Bishop city, California","3793","13","3105","264","2902","273","0","14","4","6","85","76","0","14","0","14","114","96","56","88","58","57","688","265","326","182","0","14","28","39","0","14","0","14","40","42","294","203","218","168","76","114",
"1600000US0606928","Blackhawk CDP, California","10404","964","9797","929","6490","862","619","632","2","5","2115","303","27","39","35","36","509","171","96","94","413","162","607","245","150","105","0","21","0","21","9","14","0","21","48","46","400","213","358","207","42","53",
"1600000US0606935","Blacklake CDP, California","1122","366","1089","373","1065","374","0","14","0","14","16","25","0","14","0","14","8","12","0","14","8","12","33","58","0","14","0","14","0","14","0","14","0","14","0","14","33","58","33","58","0","14",
"1600000US0606982","Black Point-Green Point CDP, California","1560","337","1461","347","1072","276","0","14","0","14","363","269","0","14","0","14","26","34","0","14","26","34","99","101","52","68","0","14","0","14","21","39","0","14","0","14","26","37","8","13","18","34",
"1600000US0606994","Blairsden CDP, California","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0607036","Bloomfield CDP, California","294","128","294","128","268","123","0","14","0","14","0","14","0","14","0","14","26","41","26","41","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0607064","Bloomington CDP, California","24324","2006","3639","633","2760","576","463","237","56","67","153","127","0","25","112","121","95","67","0","25","95","67","20685","1911","3765","963","34","41","504","337","0","25","0","25","11116","1629","5266","1659","5189","1651","77","65",
"1600000US0607162","Blue Lake city, California","997","209","968","210","852","185","0","14","26","24","0","14","16","24","2","4","72","56","0","14","72","56","29","32","29","32","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0607172","Bluewater CDP, California","144","61","144","61","138","61","0","14","0","14","0","14","0","14","0","14","6","10","0","14","6","10","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0607218","Blythe city, California","17824","35","7378","651","4355","561","1995","437","115","55","426","280","48","33","66","50","373","147","58","44","315","134","10446","649","1685","357","153","66","206","148","40","26","5","12","6350","625","2007","585","1894","581","113","61",
"1600000US0607246","Bodega CDP, California","335","264","335","264","164","128","0","14","23","29","0","14","20","25","0","14","128","126","3","12","125","128","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0607260","Bodega Bay CDP, California","1116","542","767","297","751","294","16","28","0","14","0","14","0","14","0","14","0","14","0","14","0","14","349","465","52","54","0","14","0","14","0","14","0","14","297","462","0","14","0","14","0","14",
"1600000US0607274","Bodfish CDP, California","2191","763","2020","766","1872","746","0","14","35","52","0","14","0","14","0","14","113","161","0","14","113","161","171","179","44","49","0","14","0","14","0","14","0","14","111","168","16","26","16","26","0","14",
"1600000US0607316","Bolinas CDP, California","1176","312","1010","294","955","277","0","14","0","14","11","17","0","14","0","14","44","44","35","42","9","11","166","86","13","29","0","14","0","14","0","14","0","14","40","35","113","78","71","76","42","51",
"1600000US0607372","Bombay Beach CDP, California","313","183","313","183","168","95","83","126","0","14","0","14","0","14","0","14","62","84","0","14","62","84","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0607378","Bonadelle Ranchos CDP, California","5879","959","3397","740","2841","718","17","25","15","28","138","119","0","19","110","101","276","171","98","104","178","123","2482","665","911","377","68","94","21","26","0","19","0","19","699","289","783","449","549","419","234","205",
"1600000US0607414","Bonita CDP, California","13336","1459","6808","978","4526","812","179","80","0","21","1634","443","0","21","0","21","469","202","110","69","359","185","6528","1086","1066","419","0","21","10","16","264","299","0","21","2231","714","2957","1076","2514","1023","443","302",
"1600000US0607470","Bonny Doon CDP, California","2946","535","2626","529","2376","504","1","2","0","14","70","43","0","14","91","85","88","67","18","19","70","59","320","222","26","33","1","2","0","14","0","14","0","14","25","22","268","221","268","221","0","14",
"1600000US0607498","Bonsall CDP, California","4308","616","3342","441","3044","454","0","14","0","14","87","58","0","14","0","14","211","127","35","39","176","120","966","497","161","125","0","14","0","14","0","14","0","14","404","261","401","436","384","432","17","32",
"1600000US0607512","Boonville CDP, California","985","347","670","314","357","145","157","197","0","14","142","180","0","14","0","14","14","20","0","14","14","20","315","179","135","111","0","14","0","14","0","14","0","14","29","34","151","148","151","148","0","14",
"1600000US0607525","Bootjack CDP, California","435","206","413","206","413","206","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","22","30","0","14","0","14","0","14","0","14","0","14","17","28","5","9","5","9","0","14",
"1600000US0607568","Boron CDP, California","2627","515","1677","316","1062","276","130","139","65","68","104","90","8","12","77","62","231","217","13","22","218","225","950","362","271","199","0","14","58","56","46","60","0","14","266","215","309","231","205","195","104","123",
"1600000US0607578","Boronda CDP, California","2246","609","318","273","148","141","0","14","0","14","153","221","0","14","0","14","17","29","0","14","17","29","1928","557","64","96","0","14","63","84","0","14","0","14","1550","661","251","250","226","244","25","42",
"1600000US0607596","Borrego Springs CDP, California","2781","673","1768","580","1768","580","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","1013","558","0","14","0","14","0","14","0","14","0","14","299","304","714","471","714","471","0","14",
"1600000US0607624","Bostonia CDP, California","16545","1834","11808","1635","8325","1338","1638","829","19","29","683","428","0","21","282","252","861","375","183","183","678","302","4737","851","1576","666","0","21","205","237","112","150","25","35","1690","575","1129","463","977","460","152","130",
